lcns_no,addr
20130425313,충청북도 청주시 흥덕구 오송읍 오송가락로 255-12
20130425389,충청북도 청주시 흥덕구 오송읍 오송가락로 255-8(103호)
20130425528,충청북도 청주시 흥덕구 오송읍 오송생명로 216(오렌지상가 103호)
20130429211,충청북도 청주시 청원구 오창읍 과학산업2로 363(201호 신우에비뉴엘빌딩)
20130429359,"충청북도 청주시 청원구 새터로 187(사천동, 1층)"
20130429386,충청북도 청주시 청원구 오창읍 중심상업로 51-6(태웅프라자 109호)
20130433157,충청북도 충주시 남산로 90(용산동)
20130433468,충청북도 충주시 탄금대로 364(칠금동)
20130435005,충청북도 제천시 백운면 금봉로 365(클럽하우스동 2층)
20130435006,충청북도 제천시 백운면 금봉로 365(클럽하우스동 3층)
20130435007,충청북도 제천시 백운면 금봉로 365(클럽하우스동 지하2층)
20130442017,충청북도 증평군 증평읍 송산로2길 42(1층 101호)
20130444060,충청북도 괴산군 장연면 중부내륙고속도로 205
20130444061,충청북도 괴산군 장연면 중부내륙고속도로 205
20130445145,충청북도 음성군 금왕읍 평택제천고속도로 70
20130445150,충청북도 음성군 금왕읍 평택제천고속도로 69
20130452008,"충청남도 천안시 서북구 부성7길 3(1층 105호 두정동, 레몬타워)"
20130452425,충청남도 천안시 서북구 공원로 196(4층 불당동)
20130452499,"충청남도 천안시 서북구 쌍용11길 8(1층 쌍용동, 용암빌딩)"
20130452735,충청남도 천안시 서북구 한들3로 78-32(1층 백석동)
20130459073,충청남도 보령시 동대로 57(2층 동대동)
20130461219,충청남도 아산시 배방읍 희망로 100(2층 천안아산역내)
20130463027,충청남도 서산시 명륜1로 74(1층 읍내동)
20130463286,충청남도 서산시 호수공원6로 49(대영빌딩 1층 예천동)
20130470051,충청남도 부여군 규암면 백제문로 387(2층)
20130471135,충청남도 서천군 서천읍 사곡로 30
20130473162,충청남도 홍성군 서부면 남당항로213번길 1(A동 1층 101호)
20130473170,충청남도 홍성군 서부면 남당항로213번길 1(A동 1층 103호)
20130473181,충청남도 홍성군 서부면 남당항로213번길 1(A동 1층 106호)
20130473257,충청남도 홍성군 서부면 남당항로213번길 1(A동 2층 206호)
20130478363,전북특별자치도 전주시 완산구 송정로 43(1층 효자동1가)
20130481342,전북특별자치도 전주시 덕진구 권삼득로 321(2층 덕진동1가)
20130481367,"전북특별자치도 전주시 덕진구 권삼득로 202(2층,3층 금암동)"
20130484076,전북특별자치도 군산시 수송6길 22(102호 수송동)
20130484426,전북특별자치도 군산시 수송5길 5(103호 수송동)
20130487093,전북특별자치도 익산시 선화로1길 8(모현동1가)
20130487306,전북특별자치도 익산시 하나로 463(1층 영등동)
20130487447,전북특별자치도 익산시 무왕로 932-1(1층 신동)
20130487546,전북특별자치도 익산시 선화로3길 31-11(2층 모현동1가)
20130490073,전북특별자치도 정읍시 중앙로 247(상동)
20130494154,전북특별자치도 완주군 구이면 모악산길 95
20130495030,전북특별자치도 진안군 진안읍 진무로 1120(진안시외버스공용정류소)
20130498001,전북특별자치도 임실군 임실읍 수정로 46-13
20130499012,전북특별자치도 순창군 순창읍 장류로 356-1
20130503408,전남광주통합특별시 목포시 연산동 757 외 2필지
20130506548,전남광주통합특별시 여수시 소라면 죽림2길 38-12
20130509060,전남광주통합특별시 순천시 팔마1길 3(금화빌딩 1층 연향동)
20130509209,전남광주통합특별시 순천시 우석로 80(1층 덕월동)
20130509304,전남광주통합특별시 순천시 해룡면 신대1길 4-3(1층)
20130509604,전남광주통합특별시 순천시 해룡면 향매로 124(1층)
20130512011,전남광주통합특별시 나주시 대호길 49-1(대호동)
20130513340,전남광주통합특별시 광양시 중마로 61(8층중8층전부 중동)
20130519057,전남광주통합특별시 보성군 벌교읍 계성1길 12-1
20130519061,전남광주통합특별시 보성군 보성읍 신흥길 28-1(104호)
20130522039,전남광주통합특별시 강진군 마량면 미항로 141
20130527019,전남광주통합특별시 영광군 법성면 굴비로1길 10-1
20130531047,전남광주통합특별시 신안군 압해읍 압해로 493
20130534306,경상북도 포항시 남구 오천읍 원동로 41-9(가동 101호)
20130536193,경상북도 포항시 북구 우창동로 35(우현동)
20130538285,경상북도 경주시 보문로 182-29(북군동)
20130538538,경상북도 경주시 금성로407번길 8(성건동)
20130538545,경상북도 경주시 보문로 182-29(북군동)
20130541149,경상북도 김천시 문당길 79(삼락동)
20130543096,경상북도 안동시 경동로 870(용상동)
20130543135,경상북도 안동시 은행나무로 77(2층 송현동)
20130548448,"경상북도 구미시 사곡로 45(1동 103호 사곡동, 세종아파트 상가)"
20130548657,경상북도 구미시 구미중앙로 132(1층 원평동)
20130548861,"경상북도 구미시 문화로 10(2,3층 원평동)"
20130548939,경상북도 구미시 산호대로29길 8-3(1층 102호 옥계동)
20130549014,경상북도 구미시 인동중앙로 36-10(2층 인의동)
20130554109,경상북도 영주시 신재로12번길 89(가흥동)
20130560448,"경상북도 경산시 백자로 105(103동 101호 사동, 계양우방맨션)"
20130560649,경상북도 경산시 경산로7길 4-15(1층 옥곡동)
20130567003,경상북도 청도군 화양읍 범곡길 32
20130570102,경상북도 칠곡군 왜관읍 시장1길 13(2동)
20130589225,경상남도 창원시 의창구 대산면 진산대로 389
20130592037,경상남도 창원시 성산구 용지로133번길 13(1층 중앙동)
20130592191,"경상남도 창원시 성산구 마디미로21번길 11(로데오월드 1층 111-1,111-2,112-2호 상남동)"
20130592401,"경상남도 창원시 성산구 중앙대로100번길 9(1층 103호 상남동, 리베라컨벤션빌딩)"
20130597067,"경상남도 창원시 마산회원구 양덕북4길 11(합성동, 지상2층)"
20130599241,경상남도 창원시 진해구 용원로 55(1층 용원동)
20130601696,"경상남도 진주시 진주대로 624-4(가좌동, 외1필지 2층)"
20130604174,경상남도 통영시 해평1길 6-2(봉평동)
20130604181,"경상남도 통영시 원문로 11(북신동, 진우마리나타운 101동 16호)"
20130604331,경상남도 통영시 안개로 4(1층 북신동)
20130607222,"경상남도 김해시 능동로155번길 10-21(101호 부곡동, 베스트월드)"
20130607506,경상남도 김해시 덕정로204번길 18(관동리)
20130607608,"경상남도 김해시 장유로 469(O동 315호 신문동, 롯데프리미엄아울렛김해점)"
20130607610,경상남도 김해시 장유면 장유로 469(O동 312호 롯데프리미엄아울렛김해점)
20130607611,경상남도 김해시 장유로 469(O동 308호 롯데프리미엄아울렛김해점)
20130607905,"경상남도 김해시 김해대로 2520(2,3층 삼정동)"
20130608201,경상남도 김해시 내덕로7번길 3(무계동)
20130612262,경상남도 거제시 일운면 거제대로 2660(A동지하2층)
20130612263,경상남도 거제시 일운면 거제대로 2660(A동지하3층)
20130612264,경상남도 거제시 일운면 거제대로 2660(A동지하1층)
20130612265,경상남도 거제시 일운면 거제대로 2660(에이동 지하1층 B106호)
20130612266,경상남도 거제시 일운면 거제대로 2660(A동지하3층)
20130612281,경상남도 거제시 일운면 거제대로 2660(A동 지하2층 B219호)
20130612487,경상남도 거제시 중곡로1길 5(1층 고현동)
20130612567,경상남도 거제시 서문로 79(나동 1층 고현동)
20130614286,경상남도 양산시 동면 금오2길 67(1층 1동)
20130614376,경상남도 양산시 삼호1길 36-13(1층 삼호동)
20130614649,"경상남도 양산시 중부로 2(6층 중부동, 다몬프리미엄아울렛)"
20130619102,경상남도 고성군 회화면 남해안대로 3762(1층)
20130627848,제주특별자치도 제주시 애월읍 일주서로 6001(1층)
20130628042,제주특별자치도 제주시 한라대학로 70(희하우스 1층 노형동)
20130628342,제주특별자치도 제주시 구남로8길 43(1층 이도이동)
20130631288,제주특별자치도 서귀포시 일주동로 8737(서귀동)
20130631382,제주특별자치도 서귀포시 이어도로 684(강정동)
20140025175,서울특별시 서대문구 통일로 149-1(2층 냉천동)
20140025606,서울특별시 종로구 율곡로3길 74-1(지상1층 화동)
20140029243,서울특별시 중구 장충단로 187(1층 장충동1가)
20140029518,서울특별시 중구 동호로 335(2층 오장동)
20140029594,서울특별시 동대문구 한천로 264(1층 106호 휘경동)
20140029706,"서울특별시 중구 남대문로 81(소공동, 롯데백화점 지하1층)"
20140033375,"서울특별시 용산구 한강대로23길 55(아이파크몰 7층 9-4호,9-5호 한강로3가)"
20140033844,서울특별시 용산구 한강대로 385(지상1층 동자동)
20140036322,서울특별시 성동구 마장로26길 9(1층 101호 홍익동)
20140039112,서울특별시 광진구 능동로13길 80(1층 화양동)
20140039134,서울특별시 광진구 능동로 92(10층 자양동)
20140042189,"서울특별시 동대문구 답십리로 269(1층 103호 장안동, 화성빌딩)"
20140042584,"서울특별시 동대문구 왕산로 214(7층 전농동, 롯데백화점)"
20140046439,서울특별시 중랑구 숙선옹주로 11(1층 묵동)
20140050153,서울특별시 성북구 성북로2길 18(동소문동1가)
20140053289,서울특별시 강북구 한천로143길 36(수유동)
20140053503,서울특별시 강북구 노해로15길 21(수유동)
20140059113,"서울특별시 노원구 중계로 230(103호 중계동, 주공5단지상가)"
20140059138,서울특별시 노원구 초안산로2라길 23(월계동)
20140059396,서울특별시 노원구 덕릉로 589(중계동)
20140059447,"서울특별시 노원구 동일로 1414(9층 상계동, 롯데백화점 노원점)"
20140059800,"경기도 양주시 평화로1413번길 19(1층 일부호 덕계동, 리치빌리지)"
20140066105,"서울특별시 서대문구 통일로9안길 32(충정로2가, 2층)"
20140066323,"서울특별시 서대문구 수색로 100(4단지 상가동 1층 03,04,05,06호 북가좌동, DMC 래미안 e편한세상)"
20140069858,"서울특별시 마포구 양화로 153(4층 동교동, 일부)"
20140070103,"서울특별시 마포구 성암로 255(2층 상암동, 일부)"
20140070201,"서울특별시 마포구 월드컵로 204(성산동, 이안1차 101호, 102호)"
20140073146,"서울특별시 양천구 신월로 370(신정동, 지상1층)"
20140073434,"서울특별시 양천구 신정이펜1로 50(상가동 지상1층 114호 신정동, 신정이펜하우스3단지)"
20140073765,서울특별시 양천구 신월로 332(2층 신정동)
20140073958,"서울특별시 양천구 목동동로 437(103호 목동, 향도드림네스트)"
20140076013,"서울특별시 강서구 화곡로 292(1층 102호 화곡동, 6동 서광프리메라)"
20140080345,"서울특별시 구로구 디지털로26길 110(구로동, 동일테크노타운 제6차동  6104호)"
20140081025,"서울특별시 구로구 경인로 229(오류동, 호텔베르누이 아모르홀 1,2층)"
20140086102,서울특별시 영등포구 영중로 15(타임스퀘어 4층 415-1호 영등포동4가)
20140087147,"서울특별시 영등포구 영중로 15(영등포동4가, 타임스퀘어 지하1층)"
20140087159,"서울특별시 영등포구 영중로 15(141호 영등포동4가, 지하1층 타임스퀘어)"
20140087165,"서울특별시 영등포구 영중로 15(영등포동4가, 지하1층 타임스퀘어)"
20140087249,"서울특별시 영등포구 선유로13길 25(문래동6가, 에이스하이테크시티2 지식산업센터 114호)"
20140087277,"서울특별시 영등포구 의사당대로 16(여의도동, 글래드호텔여의도 1층)"
20140094329,"서울특별시 관악구 은천로 93(502동 1층 108호 봉천동, 벽산블루밍)"
20140094486,서울특별시 관악구 관악로14길 35(1층 봉천동)
20140094918,서울특별시 관악구 남현1길 68-10(2층 남현동)
20140098568,"서울특별시 서초구 양재대로12길 73-71(1층 원지동, 서울만남의광장휴게소)"
20140098570,"서울특별시 서초구 양재대로12길 73-71(원지동, 서울만남의광장휴게소 양식당)"
20140098571,"서울특별시 서초구 양재대로12길 73-71(원지동, 서울만남의광장휴게소 한식당)"
20140098572,"서울특별시 서초구 양재대로12길 73-71(원지동, 서울만남의광장휴게소 스낵)"
20140098573,서울특별시 서초구 양재대로12길 73-71(1층 원지동)
20140098574,서울특별시 서초구 양재대로12길 73-71(1층 원지동)
20140098580,서울특별시 서초구 양재대로12길 73-71(1층 원지동)
20140098600,"서울특별시 서초구 신반포로 176(102호 반포동, 센트럴시티)"
20140098664,서울특별시 서초구 방배로27길 12(101호 방배동)
20140099226,"서울특별시 서초구 강남대로 535(1층 반포동, 프린스타워)"
20140099396,"서울특별시 서초구 사평대로 205(1층 BP4-7호 반포동, 센트럴시티 파미에스테이션)"
