addr,lat,lng
대구광역시 달서구 구마로 106 (본동),35.837125,128.539259
대구광역시 달서구 구마로 112,35.837085,128.539908
대구광역시 달서구 구마로 116,35.836901,128.540360
대구광역시 달서구 구마로 122 1층,35.836916,128.540902
대구광역시 달서구 구마로14길 111 (본동),35.832820,128.536983
대구광역시 달서구 구마로21길 45 본리동,35.839522,128.539297
대구광역시 달서구 구마로39길 30(성당동 824-63),35.838695,128.548935
대구광역시 달서구 구마로52길 33 1층,35.835704,128.555310
대구광역시 달서구 구마로9길 43(본리동),35.839387,128.532042
대구광역시 달서구 달구벌대로 1244 1층,35.851749,128.503485
"대구광역시 달서구 달구벌대로 1282, 1층(이곡동)",35.851262,128.507614
대구광역시 달서구 달구벌대로 1338(이곡동 1000-156),35.850548,128.513730
대구광역시 달서구 달구벌대로 1511 (용산동),35.850113,128.532303
대구광역시 달서구 달구벌대로 1531,35.850163,128.534510
대구광역시 달서구 달구벌대로 1537,35.850164,128.534964
대구광역시 달서구 달구벌대로 1706 8층,35.855482,128.552356
대구광역시 달서구 달구벌대로 1732-4(두류동 488-9),35.856476,128.554836
대구광역시 달서구 달구벌대로 1796 2층,35.858861,128.561540
"대구광역시 달서구 달구벌대로 1812, 1층(두류동)",35.859348,128.563182
대구광역시 달서구 달구벌대로 1860,35.860547,128.568259
대구광역시 달서구 달구벌대로 260길 20(이곡동 661-20),35.850481,128.508871
대구광역시 달서구 달구벌대로 260길 21(이곡동),35.850257,128.509061
"대구광역시 달서구 달구벌대로 305길 41, 1층(용산동)",35.851703,128.533639
대구광역시 달서구 달구벌대로 330길 41(감삼동),35.851592,128.546782
대구광역시 달서구 달구벌대로243길 36 1층,35.852853,128.502035
대구광역시 달서구 달구벌대로243길 58 1층,35.853783,128.502303
대구광역시 달서구 달구벌대로245길 3,35.852408,128.502155
대구광역시 달서구 달구벌대로245길 31 1층,35.852703,128.503675
대구광역시 달서구 달구벌대로251길 11 1층,35.853275,128.504482
대구광역시 달서구 달구벌대로251길 12 1층,35.853119,128.505159
대구광역시 달서구 달구벌대로251길 18 이곡동,35.853664,128.505213
대구광역시 달서구 달구벌대로251길 9 2층,35.852957,128.504482
대구광역시 달서구 달구벌대로260길 19(이곡동 661-9),35.850359,128.509105
"대구광역시 달서구 달구벌대로260길 33, 1층(이곡동)",35.849820,128.508990
대구광역시 달서구 달구벌대로264안길 37,35.849697,128.509603
대구광역시 달서구 달구벌대로291길 49(장기동 46-4),35.850923,128.525037
대구광역시 달서구 달구벌대로291길 71-20 (장기동),35.852000,128.523811
대구광역시 달서구 달구벌대로291길 71-20 1~2층,35.852000,128.523811
대구광역시 달서구 달구벌대로291길 99 1층,35.853037,128.524425
대구광역시 달서구 달구벌대로301길 151 1층,35.856622,128.531442
대구광역시 달서구 달구벌대로301길 152 용산동,35.856534,128.531688
대구광역시 달서구 달구벌대로301길 156 1층,35.856748,128.531671
대구광역시 달서구 달구벌대로307길 18,35.850833,128.534604
대구광역시 달서구 달구벌대로309길 18,35.850698,128.535225
"대구광역시 달서구 달구벌대로329길 10, 나동 1층 8호(감삼동)",35.854013,128.545901
대구광역시 달서구 달구벌대로329길 33-8 (감삼동) 동식이네,35.855061,128.544990
대구광역시 달서구 달구벌대로330길 19 1층,35.852444,128.546419
대구광역시 달서구 달구벌대로330길 19(감삼동114-2),35.852444,128.546419
대구광역시 달서구 달구벌대로330길 43(감삼동 113-32),35.851475,128.546803
대구광역시 달서구 달구벌대로340길 12,35.854748,128.551283
대구광역시 달서구 달구벌대로340길 16 1층,35.854613,128.551360
대구광역시 달서구 달구벌대로344길 15,35.855510,128.553532
대구광역시 달서구 달구벌대로344길 15 (두류동),35.855510,128.553532
"대구광역시 달서구 달구벌대로344길 79, 101호(두류동)",35.853400,128.551140
"대구광역시 달서구 달구벌대로344길 9, 1층(두류동)",35.855814,128.553596
대구광역시 달서구 달구벌대로368길 8 1층,35.859873,128.565826
대구광역시 달서구 달서대로 28-1 2층,35.812532,128.513553
"대구광역시 달서구 달서대로 555, 1층 124호(신당동)",35.848761,128.491278
"대구광역시 달서구 달서대로 65-29, 1층(유천동)",35.812745,128.509471
대구광역시 달서구 달서대로 68 1층,35.814657,128.509911
대구광역시 달서구 달서대로91길 17 1층,35.839353,128.489740
대구광역시 달서구 달서대로91길 18 1층,35.839956,128.489757
대구광역시 달서구 달서대로91길 27 1층,35.839323,128.488720
대구광역시 달서구 달서대로95길 16 1층,35.842196,128.489878
대구광역시 달서구 당산동길 15(성당동),35.845367,128.545451
"대구광역시 달서구 당산동길 15, 1층(성당동)",35.845367,128.545451
대구광역시 달서구 당산동길 45(성당동 708-27),35.845287,128.547173
대구광역시 달서구 당산로 177 1층,35.852556,128.548550
대구광역시 달서구 당산로 180 1층,35.852681,128.548961
대구광역시 달서구 당산로 186,35.853160,128.548748
대구광역시 달서구 당산로 187,35.853303,128.548337
대구광역시 달서구 당산로 190 (두류동),35.853523,128.548610
대구광역시 달서구 당산로 27(본리동 145-5),35.839848,128.544268
"대구광역시 달서구 당산로 27, 가동 2호(본리동, 달서종합시장)",35.839848,128.544268
"대구광역시 달서구 당산로 35, 바동 2호(본리동, 달서종합상가)",35.840197,128.544244
대구광역시 달서구 당산로38길 17(두류동 495-37),35.853564,128.549502
"대구광역시 달서구 당산로41서길 3 (감삼동, 대운아파트) B동 지하상가 2호",35.853766,128.543847
대구광역시 달서구 대명천로 198 1층,35.841329,128.538707
대구광역시 달서구 대명천로 198(본리동),35.841329,128.538707
대구광역시 달서구 대명천로 199,35.840974,128.538325
대구광역시 달서구 대명천로 206 1층,35.841612,128.537945
대구광역시 달서구 대명천로 228,35.842188,128.535432
대구광역시 달서구 대명천로 277 본리동,35.841640,128.530082
대구광역시 달서구 대명천로 277-1 1층,35.841631,128.529945
대구광역시 달서구 대명천로 288 1층,35.841904,128.528868
대구광역시 달서구 대명천로 58(성당동),35.838405,128.553132
대구광역시 달서구 대명천로 68 1층,35.838706,128.552291
대구광역시 달서구 도원로 46 (도원동),35.804602,128.534318
대구광역시 달서구 두류공원로 128(성당동 118-11),35.847511,128.566829
대구광역시 달서구 두류공원로 252 1층,35.856159,128.559156
대구광역시 달서구 두류공원로 255-1 1층,35.856263,128.558287
대구광역시 달서구 두류공원로28길 8,35.847921,128.566782
대구광역시 달서구 명천로 43 1층,35.805664,128.512447
대구광역시 달서구 명천로 6,35.808870,128.512419
대구광역시 달서구 문화회관3길 37 (장기동),35.847785,128.521153
"대구광역시 달서구 문화회관3길 43, 1층 (장기동)",35.848065,128.520814
대구광역시 달서구 문화회관5길 2(장기동 628-4),35.842521,128.523664
대구광역시 달서구 미리샘길 17-13 1층,35.807066,128.544051
대구광역시 달서구 미리샘길 17-13(도원동),35.807066,128.544051
대구광역시 달서구 미리샘길 80 1층,35.807749,128.544558
대구광역시 달서구 미리샘길 82 (도원동),35.807689,128.544418
대구광역시 달서구 미리샘길 97 (도원동),35.807135,128.543805
대구광역시 달서구 상원로 163 3층,35.822107,128.527694
대구광역시 달서구 상원로 179-1 월성동,35.823042,128.526634
대구광역시 달서구 상원로 179-4 2층,35.823198,128.526377
대구광역시 달서구 상원로 184-8 1층,35.823578,128.527319
대구광역시 달서구 상원로 187 월성동,35.823521,128.526025
대구광역시 달서구 상원로 22-17(상인동)대동시장내,35.811875,128.537415
대구광역시 달서구 상원로 80 (상인동) 서민수산회도매,35.816168,128.533518
대구광역시 달서구 상원로 83-5(상인동 1441),35.816276,128.532816
대구광역시 달서구 상인로26길 10(상인동 1532),35.817617,128.545416
대구광역시 달서구 상인서로 18-20 1층,35.812623,128.547103
"대구광역시 달서구 상인서로 8-5, 1층(상인동)",35.812255,128.547098
대구광역시 달서구 상인서로10길 28 1층,35.815654,128.547040
대구광역시 달서구 상인서로10길 32(상인동 1538-1),35.815876,128.547375
"대구광역시 달서구 상인서로76,107/111(상인동, 영남화성타운)",35.816518,128.542577
"대구광역시 달서구 상인서로76,107/113(상인동, 영남화성타운)",35.816518,128.542577
"대구광역시 달서구 상인서로85,상가동2층(상인동 1514)",35.817912,128.540283
대구광역시 달서구 상화로 207 (상인동) 고래등숯불,35.810278,128.536726
"대구광역시 달서구 상화로 215, 1층(상인동)",35.810190,128.537500
대구광역시 달서구 상화로 26 1층,35.808972,128.517291
대구광역시 달서구 상화로 303 상인동,35.808824,128.546819
대구광역시 달서구 상화로 34 1층,35.808388,128.517652
대구광역시 달서구 상화로 36 1층,35.808245,128.517816
"대구광역시 달서구 상화로 55 2층, 3층, 4층",35.808561,128.520263
대구광역시 달서구 상화로29길 16 진천동,35.810509,128.530142
대구광역시 달서구 상화로29길 48(진천동 195-10),35.811966,128.529544
대구광역시 달서구 상화로9길 2-13,35.808376,128.519969
"대구광역시 달서구 상화로9길 2-13 1층, 2층",35.808376,128.519969
대구광역시 달서구 상화북로 177-3 1층,35.812885,128.544761
대구광역시 달서구 상화북로 186 1층,35.812914,128.546100
대구광역시 달서구 상화북로 192 (상인동),35.813086,128.546703
대구광역시 달서구 상화북로 196-6 1층,35.812988,128.547060
대구광역시 달서구 새동네로 34(용산동 410-2),35.851027,128.518279
대구광역시 달서구 새동네로13길 27(용산동 421-29),35.854878,128.521400
대구광역시 달서구 새방로 16 2층,35.860238,128.521496
대구광역시 달서구 새방로 2 1층,35.859155,128.521391
대구광역시 달서구 새방로 8 용산동,35.859590,128.521401
대구광역시 달서구 새방로7길 5 용산동,35.862152,128.521828
대구광역시 달서구 서당로 53(신당동 1731-3),35.856526,128.495468
대구광역시 달서구 서당로 69-1(신당동 1734-1),35.858025,128.495641
대구광역시 달서구 서당로12길 6(신당동 1782),35.856465,128.495982
"대구광역시 달서구 서당로3길 11, 1층(신당동)",35.853128,128.494872
대구광역시 달서구 서당로7길 40,35.855122,128.493306
대구광역시 달서구 서당로7길 7(신당동),35.854856,128.495049
대구광역시 달서구 서당로9길 17 1층,35.856040,128.494554
대구광역시 달서구 선돌로 12(월암동),35.823328,128.517831
대구광역시 달서구 선원남로 151 용산동,35.857405,128.517280
"대구광역시 달서구 선원남로 77 (이곡동, 성서한샘타운) 210동 102호",35.857552,128.509448
대구광역시 달서구 선원로 2 신당동,35.859091,128.492548
"대구광역시 달서구 선원로 241, 108호(용산동, 보성2차상가)",35.860285,128.517146
대구광역시 달서구 선원로14길 21(신당동 1761-16),35.858049,128.499461
대구광역시 달서구 선원로14길 58(신당동 1765-5),35.856414,128.499127
대구광역시 달서구 선원로23남길 3(이곡동 1310-8),35.859445,128.505088
대구광역시 달서구 선원로23남길 30 이곡동,35.859664,128.503704
대구광역시 달서구 선원로34(신당동 1745),35.859034,128.496058
대구광역시 달서구 선원로37남길 18 이곡동,35.859329,128.513663
대구광역시 달서구 선원로37남길 20(이곡동 1356-8),35.859328,128.513791
대구광역시 달서구 선원로55길 19-3 1층,35.859830,128.522684
대구광역시 달서구 성당로 131 성당동,35.846903,128.566347
대구광역시 달서구 성당로 273,35.856670,128.573956
대구광역시 달서구 성서공단로11길 12-6 1층,35.835914,128.488867
대구광역시 달서구 성서공단로11길 44-16 1층,35.838857,128.489707
대구광역시 달서구 성서공단로11길 6-10,35.835458,128.489118
"대구광역시 달서구 성서공단로11길 64-1, 107, 108호(호산동)",35.841046,128.488353
대구광역시 달서구 성서공단로11길 70-14 1층,35.841247,128.489584
"대구광역시 달서구 성서공단로11길 78, 1층(호산동)",35.842175,128.488309
대구광역시 달서구 성서공단로15길 10 (호림동),35.835829,128.490782
"대구광역시 달서구 성서공단로15길 33, 1층(호림동)",35.838108,128.490161
대구광역시 달서구 성서공단로15길 41 1층,35.838874,128.490169
대구광역시 달서구 성서공단로15길 48,35.839280,128.490704
대구광역시 달서구 성서공단로15길 66 1층,35.840950,128.490637
대구광역시 달서구 성서공단로15길 72 1층,35.841569,128.490637
대구광역시 달서구 성서동로 321(장기동),35.849433,128.515598
대구광역시 달서구 성서동로65길 6 (이곡동) 뚱돼지식당,35.850175,128.515478
대구광역시 달서구 성서로 369 1층,35.850444,128.506812
대구광역시 달서구 성서로 420 1층,35.855005,128.507781
대구광역시 달서구 성서로 440-1(이곡동 1227-9),35.856889,128.507695
대구광역시 달서구 성서로72길 113 이곡동,35.849493,128.513769
대구광역시 달서구 성서로72길 113(이곡동 1000-275),35.849493,128.513769
대구광역시 달서구 성서로72길 142 (장기동) 영풍축산물판매장,35.849526,128.515344
